sample_id,group_id,split,label_for_posthoc_reference,archive_path,archive_revision,archive_member_path,local_video_path,expected_uncompressed_size,actual_file_size,zip_crc,sha256,codec,width,height,fps,duration_seconds,frame_count,range_bytes_transferred,extraction_seconds,ffprobe_ok,status,failure_reason,candidate_manifest_sha256
open_sora::zIGH4gaF1BQ_41_0to163,aigvdbench:zIGH4gaF1BQ_41_0to163,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/zIGH4gaF1BQ_41_0to163.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp6SUdINGdhRjFCUV80MV8wdG8xNjM/open_sora.mp4,45059,45059,ddd43d68,d4ccefd599743da1a3b5efac99033f2b9bfc0f79ec40464e9289d3ce5ee1a94e,h264,336,192,24.0,1.541667,37,44291,8.242746147327125,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::8ZuDT6crP_o_16_0to184,aigvdbench:8ZuDT6crP_o_16_0to184,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/8ZuDT6crP_o_16_0to184.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDo4WnVEVDZjclBfb18xNl8wdG8xODQ/real.mp4,2917414,2917414,f8b169c1,a08706a68f48ae72bc2ab67be8710ee1c01eff644d1770e85852023047957d52,h264,1920,1080,29.97,6.139473,184,2917020,10.703795070759952,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::8ZuDT6crP_o_16_0to184,aigvdbench:8ZuDT6crP_o_16_0to184,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/8ZuDT6crP_o_16_0to184.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDo4WnVEVDZjclBfb18xNl8wdG8xODQ/open_sora.mp4,54793,54793,bb597af2,a2d86c95f1390452398016bd1c3657f9613c528cb60014e01f2a157625d7398f,h264,336,192,24.0,1.541667,37,54129,8.479912044480443,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::rGslzbh1q_I_13_0to316,aigvdbench:rGslzbh1q_I_13_0to316,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/rGslzbh1q_I_13_0to316.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpyR3NsemJoMXFfSV8xM18wdG8zMTY/real.mp4,3287870,3287870,68dd27f3,1ac81afccb4d23b95a1c7ee111247ff1c28928298597e14bd35e27f5df29d87e,h264,1920,1080,25.0,12.64,316,3286441,16.192136111669242,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::rGslzbh1q_I_13_0to316,aigvdbench:rGslzbh1q_I_13_0to316,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/rGslzbh1q_I_13_0to316.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpyR3NsemJoMXFfSV8xM18wdG8zMTY/open_sora.mp4,37793,37793,7a1d7603,f3b5f6dff0eef8912a565dba4daf5ba929a86c63416de85bf83d87872a9b617a,h264,336,192,24.0,1.541667,37,37023,8.521212244406343,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::gwBkO3YW_Ds_12_0to171,aigvdbench:gwBkO3YW_Ds_12_0to171,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/gwBkO3YW_Ds_12_0to171.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpnd0JrTzNZV19Ec18xMl8wdG8xNzE/real.mp4,2646967,2646967,810d63af,dbe96296aecd764edf7b80ffbbf5c02f759380229922bf89000a39f4868bdac7,h264,1920,1080,29.97,5.705706,171,2646558,9.707529667764902,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::gwBkO3YW_Ds_12_0to171,aigvdbench:gwBkO3YW_Ds_12_0to171,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/gwBkO3YW_Ds_12_0to171.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpnd0JrTzNZV19Ec18xMl8wdG8xNzE/open_sora.mp4,55157,55157,89e66973,d4f111714e2df0f67d5b7ece2a0897839a72392b41ec30169cb3539775ac485d,h264,336,192,24.0,1.541667,37,54403,8.933671606704593,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::lPYcWr_eURI_21_52to158,aigvdbench:lPYcWr_eURI_21_52to158,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/lPYcWr_eURI_21_52to158.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpsUFljV3JfZVVSSV8yMV81MnRvMTU4/real.mp4,1803993,1803993,d466c8cd,914bd6a14e73be8ec443bcd68b254e479e36f3f285e306d466a54b553f658dd9,h264,1920,1080,23.976,3.545212,85,1803714,7.267576176673174,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::lPYcWr_eURI_21_52to158,aigvdbench:lPYcWr_eURI_21_52to158,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/lPYcWr_eURI_21_52to158.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpsUFljV3JfZVVSSV8yMV81MnRvMTU4/open_sora.mp4,70817,70817,53c09cb3,c9f8791b9a7227d1204658fe071ebf5b5bfe28e4f8537df68405e48154b45d92,h264,336,192,24.0,1.541667,37,70106,8.788031967356801,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::dt95ynNf9CM_28_0to107,aigvdbench:dt95ynNf9CM_28_0to107,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/dt95ynNf9CM_28_0to107.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpkdDk1eW5OZjlDTV8yOF8wdG8xMDc/real.mp4,2131806,2131806,054e747b,054aff7192e90085399e51b81999efc903af7ffbd8ea9d74c2bc7d0b9e70de49,h264,1920,1080,29.97,3.570237,107,2131574,8.644707398489118,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::dt95ynNf9CM_28_0to107,aigvdbench:dt95ynNf9CM_28_0to107,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/dt95ynNf9CM_28_0to107.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpkdDk1eW5OZjlDTV8yOF8wdG8xMDc/open_sora.mp4,76775,76775,bbd95c08,3c07787c822cc285409cc11f73a834923615cf1d17d9fad143e00e4d7bb1bea0,h264,336,192,24.0,1.541667,37,76052,8.288239213638008,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::dzkTqs620EI_41_198to346,aigvdbench:dzkTqs620EI_41_198to346,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/dzkTqs620EI_41_198to346.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpkemtUcXM2MjBFSV80MV8xOTh0bzM0Ng/real.mp4,3170295,3170295,a027eaf6,a76acc6f623060babf122e5ac3395bd2b5304fa9a79d651bd01ca94300760439,h264,1920,1080,25.0,5.08,127,3170135,53.41202838066965,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::dzkTqs620EI_41_198to346,aigvdbench:dzkTqs620EI_41_198to346,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/dzkTqs620EI_41_198to346.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpkemtUcXM2MjBFSV80MV8xOTh0bzM0Ng/open_sora.mp4,46782,46782,23194667,5a24315eb91dab8e394c6cec0fe5e46f048c17cefa96090ec02577a78ec79e7e,h264,336,192,24.0,1.541667,37,45993,9.383914029225707,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::bManqDAYG1g_28_0to109,aigvdbench:bManqDAYG1g_28_0to109,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/bManqDAYG1g_28_0to109.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpiTWFucURBWUcxZ18yOF8wdG8xMDk/real.mp4,5012927,5012927,e8fef6ae,1dfe9718715af5f976e9955916a80cc85940cdfe3cc37b0aaf7355911bd789e4,h264,1920,1080,23.976,4.546213,109,5012474,11.972044652327895,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::bManqDAYG1g_28_0to109,aigvdbench:bManqDAYG1g_28_0to109,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/bManqDAYG1g_28_0to109.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpiTWFucURBWUcxZ18yOF8wdG8xMDk/open_sora.mp4,60757,60757,1cf772b3,10a4ea90b12a2a8cb9473884c790586509411e89862fe7eff3bd339d7e53a5eb,h264,336,192,24.0,1.541667,37,60053,8.186990546993911,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::ZoHr5IEdsME_5_0to123,aigvdbench:ZoHr5IEdsME_5_0to123,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/ZoHr5IEdsME_5_0to123.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpab0hyNUlFZHNNRV81XzB0bzEyMw/real.mp4,1464901,1464901,93669f00,ff117f5351b444d26bb82b235b4f09fdbe3103ac093798bfc7d2488f413c9a43,h264,1920,1080,30.0,4.1,123,1464376,8.238629763014615,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::ZoHr5IEdsME_5_0to123,aigvdbench:ZoHr5IEdsME_5_0to123,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/ZoHr5IEdsME_5_0to123.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpab0hyNUlFZHNNRV81XzB0bzEyMw/open_sora.mp4,49723,49723,d93ed390,2964c766dfeea1429f705a2fc455c06b73088fef172e7087c687440f7e788f1d,h264,336,192,24.0,1.541667,37,48939,9.364257204346359,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::pCSAdeg-M1E_4_21to171,aigvdbench:pCSAdeg-M1E_4_21to171,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/pCSAdeg-M1E_4_21to171.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpwQ1NBZGVnLU0xRV80XzIxdG8xNzE/real.mp4,811306,811306,d23926ee,8145fa5025dc715d0fa9537751b70f16b0fa3d7bb9c04c8e8489d8fc94aac4a1,h264,1920,1080,29.97,4.304304,129,810037,8.294612495228648,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::pCSAdeg-M1E_4_21to171,aigvdbench:pCSAdeg-M1E_4_21to171,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/pCSAdeg-M1E_4_21to171.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpwQ1NBZGVnLU0xRV80XzIxdG8xNzE/open_sora.mp4,32567,32567,fd2f9a5e,7648291b3be15c2a8b9cc963ead130e3d346cd7c23c2a45a2e6680effd41c7ac,h264,336,192,24.0,1.541667,37,31696,8.45224709995091,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::H5q2_ey2X6c_5_0to106,aigvdbench:H5q2_ey2X6c_5_0to106,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/H5q2_ey2X6c_5_0to106.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpINXEyX2V5Mlg2Y181XzB0bzEwNg/real.mp4,2261453,2261453,14a5e1ab,8587949bd25380f174a6931101f3e39a25b7ea863e41bea3e1a380d0878bba36,h264,1920,1080,23.976,4.421088,106,2260795,9.018260777927935,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::H5q2_ey2X6c_5_0to106,aigvdbench:H5q2_ey2X6c_5_0to106,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/H5q2_ey2X6c_5_0to106.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpINXEyX2V5Mlg2Y181XzB0bzEwNg/open_sora.mp4,51071,51071,dd825cdc,279bcc6e22f0f7782229c80024bfd2bfbbaa2119850692984b9dc423a01f9b0e,h264,336,192,24.0,1.541667,37,50272,9.560243370011449,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::nERor9FolXY_45_0to103,aigvdbench:nERor9FolXY_45_0to103,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/nERor9FolXY_45_0to103.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpuRVJvcjlGb2xYWV80NV8wdG8xMDM/real.mp4,4368501,4368501,21abb53d,1d944125745b222dff874edefcefbde74f001d92d3499e29f129caf286b197b4,h264,1920,1080,29.97,3.43677,103,4368568,11.372834615409374,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::nERor9FolXY_45_0to103,aigvdbench:nERor9FolXY_45_0to103,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/nERor9FolXY_45_0to103.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpuRVJvcjlGb2xYWV80NV8wdG8xMDM/open_sora.mp4,62307,62307,133180ad,904539f425e41cdc450e886370c4abb3776b6cc17620e69ad6bb0b383f5d3125,h264,336,192,24.0,1.541667,37,61578,8.736078402027488,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::nIHO3UXk0og_36_0to201,aigvdbench:nIHO3UXk0og_36_0to201,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/nIHO3UXk0og_36_0to201.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpuSUhPM1VYazBvZ18zNl8wdG8yMDE/real.mp4,5695885,5695885,f0aabc2e,c3206cf6282f4f55a51642616220cb9b1da52490e45a2bc54808e9c7e315ffbd,h264,1920,1080,29.97,6.706707,201,5696018,8.64603272266686,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::nIHO3UXk0og_36_0to201,aigvdbench:nIHO3UXk0og_36_0to201,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/nIHO3UXk0og_36_0to201.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpuSUhPM1VYazBvZ18zNl8wdG8yMDE/open_sora.mp4,46979,46979,c0aaeb40,0cb03f0267fc327fedc9f0786809dbb05652e15e7d3bf1958fbbd9c665786712,h264,336,192,24.0,1.541667,37,46217,8.200104916468263,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::j8volTmylKU_25_0to102,aigvdbench:j8volTmylKU_25_0to102,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/j8volTmylKU_25_0to102.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpqOHZvbFRteWxLVV8yNV8wdG8xMDI/real.mp4,3613623,3613623,d8bd15e4,f9196067df0d307c29ccb0b5d8efc796cd9454c7667540c0ca678ba6aae1c9e1,h264,1920,1080,29.97,2.702703,81,3613271,10.216697237454355,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::j8volTmylKU_25_0to102,aigvdbench:j8volTmylKU_25_0to102,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/j8volTmylKU_25_0to102.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpqOHZvbFRteWxLVV8yNV8wdG8xMDI/open_sora.mp4,58471,58471,43e70b86,b0bb2898b9575efba42fe4ebca13b2c3655667dca214b839ace46844d050464f,h264,336,192,24.0,1.541667,37,57702,11.1860395623371,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::gaArEszlVb0_157_0to216,aigvdbench:gaArEszlVb0_157_0to216,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/gaArEszlVb0_157_0to216.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpnYUFyRXN6bFZiMF8xNTdfMHRvMjE2/real.mp4,2264501,2264501,a480b3bb,94fb905da44b541a117ef0ea06bffe97f08859fcaa07e70c5a2f06aa920535e3,h264,1920,1080,25.0,8.64,216,2263126,8.296908158808947,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::gaArEszlVb0_157_0to216,aigvdbench:gaArEszlVb0_157_0to216,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/gaArEszlVb0_157_0to216.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpnYUFyRXN6bFZiMF8xNTdfMHRvMjE2/open_sora.mp4,60631,60631,0d3bd43a,3942ccbaaa70388b876ddfec90fe2eb17485b52f7ba0cae81ccb3415a19060a4,h264,336,192,24.0,1.541667,37,59927,8.01364301610738,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::oXwNwVMsRi0_9_0to117,aigvdbench:oXwNwVMsRi0_9_0to117,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/oXwNwVMsRi0_9_0to117.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpvWHdOd1ZNc1JpMF85XzB0bzExNw/real.mp4,1336731,1336731,1c60793d,772f8fabd55fcb2c36582bdf71f6209f7c847a597d65b4a3b04390876b248f21,h264,1920,1080,25.0,4.68,117,1336199,8.146426370367408,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::oXwNwVMsRi0_9_0to117,aigvdbench:oXwNwVMsRi0_9_0to117,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/oXwNwVMsRi0_9_0to117.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpvWHdOd1ZNc1JpMF85XzB0bzExNw/open_sora.mp4,49955,49955,be2cb956,2bd4cf37601d8c660eea70a1a084df9a614b8dc52d7c37d61f7989ccff641534,h264,336,192,24.0,1.541667,37,49270,10.414633519016206,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::vhuW6tZeqm4_2_81to594,aigvdbench:vhuW6tZeqm4_2_81to594,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/vhuW6tZeqm4_2_81to594.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp2aHVXNnRaZXFtNF8yXzgxdG81OTQ/real.mp4,8868404,8868404,1b2c62b7,222c3ce3c865b87e2d4b064b38f51bdef51bfffd6bd65aed5a991b19abaf174a,h264,1920,1080,29.97,16.416416,492,8867813,10.38668224774301,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::vhuW6tZeqm4_2_81to594,aigvdbench:vhuW6tZeqm4_2_81to594,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/vhuW6tZeqm4_2_81to594.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp2aHVXNnRaZXFtNF8yXzgxdG81OTQ/open_sora.mp4,55677,55677,51e09304,8512963d112e1c59bf7ef328041fc5ff1be160f9d3e6b243356a3cbb833d6d58,h264,336,192,24.0,1.541667,37,55028,8.592516925185919,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::bZp352WTg9o_0_0to672,aigvdbench:bZp352WTg9o_0_0to672,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/bZp352WTg9o_0_0to672.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpiWnAzNTJXVGc5b18wXzB0bzY3Mg/real.mp4,6824219,6824219,8ae7e176,6a241f337d5051d47817d83fb2b71b982dc98cfcf64843484962931153730b05,h264,1920,1080,29.97,22.422422,672,6822650,13.393593984656036,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::bZp352WTg9o_0_0to672,aigvdbench:bZp352WTg9o_0_0to672,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/bZp352WTg9o_0_0to672.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpiWnAzNTJXVGc5b18wXzB0bzY3Mg/open_sora.mp4,38370,38370,76cde601,7ff0b3e66f5252ca8baed0b68a15efbcae1a989d2c227e95428a9c5f451a6a72,h264,336,192,24.0,1.541667,37,37550,7.793400068767369,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::qCQmAXiaXjA_10_0to188,aigvdbench:qCQmAXiaXjA_10_0to188,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/qCQmAXiaXjA_10_0to188.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpxQ1FtQVhpYVhqQV8xMF8wdG8xODg/real.mp4,4075608,4075608,a2e412a8,4c54c4dbab9e790b584bcbbadc5ee94a93e1a8a8cbac9be47911a665b3057a8a,h264,1920,1080,29.97,5.572239,167,4075290,22.499797325581312,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::qCQmAXiaXjA_10_0to188,aigvdbench:qCQmAXiaXjA_10_0to188,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/qCQmAXiaXjA_10_0to188.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpxQ1FtQVhpYVhqQV8xMF8wdG8xODg/open_sora.mp4,57633,57633,73e85779,873db6f5375db71bbbadb6b6c261d927309319f84e49f6b1dcc00b43e4918fab,h264,336,192,24.0,1.541667,37,57000,8.474790293723345,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::_B6SQVcnhXQ_26_0to107,aigvdbench:_B6SQVcnhXQ_26_0to107,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/_B6SQVcnhXQ_26_0to107.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpfQjZTUVZjbmhYUV8yNl8wdG8xMDc/real.mp4,1889918,1889918,4b4665a9,5c00ba9fd99cd3b70b552c87f59eb56c7cd7a5d64502756ca91eeeb278ef937e,h264,1920,1080,29.97,3.570237,107,1889617,8.018483320251107,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::_B6SQVcnhXQ_26_0to107,aigvdbench:_B6SQVcnhXQ_26_0to107,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/_B6SQVcnhXQ_26_0to107.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpfQjZTUVZjbmhYUV8yNl8wdG8xMDc/open_sora.mp4,43654,43654,aa6cdb9b,073ae583144ec91c65955b1a86c7a836a1c65acfaf60da31c7c63cfd6a23c2ad,h264,336,192,24.0,1.541667,37,42848,7.961239646188915,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
