sample_id,group_id,split,label_for_posthoc_reference,analysis_ok,source_video_sha256,sampling_provenance_sha256,residual_sha256,frames,clips,objects,object_tracks,point_tracks,semantic_prior_total,semantic_prior_available,semantic_temporal_total,semantic_temporal_available,d1_total,d1_available,d2_total,d2_available,d3_total,d3_available,overall_coverage,runtime_seconds,peak_gpu_memory_mb,failure_reason,source_commit,source_config_sha256,scale_prior_schema_version,scale_prior_sha256,scale_prior_source_table_sha256,canonical_axis_schema_version,canonical_threshold_config_sha256,scale_prior_entry_id,scale_prior_confidence,sampler_version,authenticity_label_used,result_path
real::WOqEXH58-dA_25_0to114,aigvdbench:WOqEXH58-dA_25_0to114,train,0,True,6b972867f0b9ccd1baaa74830daf09d55320e5bcaec220e48d38ab9414040d84,a5a9962844434214bf2c8d68267d0f02a6ebe08c4b5c78c47f939bd39852c6f7,136a7c450d7b2e8c9c2abb4c22be4bb8bdc99667b586cc332cdef672ef88662c,32,4,196,32,1331,196,0,196,71,4069,4069,4759,4142,1421,912,0.8640976795402688,62.76359653752297,482.59375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6V09xRVhINTgtZEFfMjVfMHRvMTE0/result.json
open_sora::WOqEXH58-dA_25_0to114,aigvdbench:WOqEXH58-dA_25_0to114,train,1,True,1ac8df0fbe11215f0feeb6b4acd1fd59bf380a8dc60e32c5c95d604eefda3ef7,231eda897fee3588f2bb2a6ae130daef7fc23459c073771c60d7d8d0f7186697,4c24c793d78d136383cc8bdf518acb7947a83e3254b10a37129bd89be08890ce,32,4,193,33,906,193,0,193,35,5340,5340,5141,4906,1335,783,0.9066927062250103,23.13758757710457,443.4033203125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpXT3FFWEg1OC1kQV8yNV8wdG8xMTQ/result.json
real::Tcn1Tu4pmsY_5_0to104,aigvdbench:Tcn1Tu4pmsY_5_0to104,train,0,True,c8f20ac4dd8dc97cba11319cb9001692431ea341eca15651c92edd7189711108,4fb01da4d2f2d675c76714e4b1691c43643cd41253d4b5224b77280276ace5d2,1951fd4a5413ed8e8563fb46b5e0872c66c2e0c758e2e35c69eb332406f279fd,32,4,47,9,889,47,0,47,0,977,210,3459,1542,57,0,0.3623660412254314,41.27055482007563,479.45849609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6VGNuMVR1NHBtc1lfNV8wdG8xMDQ/result.json
open_sora::Tcn1Tu4pmsY_5_0to104,aigvdbench:Tcn1Tu4pmsY_5_0to104,train,1,True,4a393725998d15e59a42421010c1bd77013f88f6bd95b6e1928107534ea4c028,7aa464d38874d81614d23a015263c40ee23df7d77097cdbdfe0334caed11b4ab,8a67d9ef64d2c1920058336cf3029059d5d680e670be904aa490f68d829f68bb,32,4,48,10,1246,48,0,48,5,2791,2187,3400,2274,71,0,0.643830983549514,14.335598496720195,443.69970703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpUY24xVHU0cG1zWV81XzB0bzEwNA/result.json
real::6tmVWo-YUEc_17_27to141,aigvdbench:6tmVWo-YUEc_17_27to141,train,0,True,9921ef459203d75f6382731794aed32e9c6350c3f9147ecea13c73931fcae1ea,7b646ae003c54f63d0627419bbdc9bf70923c75260e689bec0be973b3d90ced3,092602dc9a4bf97bc812e6297ee09480c238140d3f4979078b7db0d243055345,32,4,64,8,1486,64,0,64,0,1486,0,3221,1066,76,0,0.19583660465750047,44.944420457817614,479.69287109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6NnRtVldvLVlVRWNfMTdfMjd0bzE0MQ/result.json
open_sora::6tmVWo-YUEc_17_27to141,aigvdbench:6tmVWo-YUEc_17_27to141,train,1,True,da09355ad5bacce6d8a7aa60cc7663a868e353d53f0cc6613dd401c15d6a19b8,2bdc7a7bba83ddcf2dfff739b2c8388aef9ece71aace413bea28a8cc3e379f15,ba8e5601053244c6b087f8bfe46020d908f3f54c45aa8b5262fdc4b4f118833a,32,4,63,12,1045,63,0,63,13,4443,4443,2951,526,127,30,0.6524259240604872,16.273833386600018,443.46533203125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjo2dG1WV28tWVVFY18xN18yN3RvMTQx/result.json
real::iEz91Wn5XnQ_134_30to149,aigvdbench:iEz91Wn5XnQ_134_30to149,train,0,True,6efebd63649e0da1d775f3327b061e44e7ffde2e75f353b4f1e62e05da5a9a67,9806d0ababd45962daa4a904a8f7160698122e7299c61e7ab14a9886a2b82bc8,59d4fce01ac7cdd50a74999e31ecc8d39a12fbe655a0766b9253763d894642a2,32,4,39,20,1647,39,0,39,0,1455,0,2604,312,89,0,0.07046070460704607,37.557133364491165,479.45849609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6aUV6OTFXbjVYblFfMTM0XzMwdG8xNDk/result.json
open_sora::iEz91Wn5XnQ_134_30to149,aigvdbench:iEz91Wn5XnQ_134_30to149,train,1,True,e2de6ec3ea832004a6c8161e8cf0ca9f7f730931ec6706d6e95e147ff4abcdd1,242ad5410f0bd99dbe24a572e602d86872c54edbd44ea604160625bf424e06b4,d660cfaab832d4834e515a0d3f6d9dd14a48973df3766234a5a253be75686b4d,32,4,41,12,800,41,0,41,17,2994,2859,3782,3542,58,0,0.8736684777329587,13.020057352259755,443.23095703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjppRXo5MVduNVhuUV8xMzRfMzB0bzE0OQ/result.json
real::yh-5NAtulks_26_0to107,aigvdbench:yh-5NAtulks_26_0to107,train,0,True,60a50311ee33acdcef937f2678c48c1ca12522ac2c45a876f54fc1d43e9be0ca,e00135ab2104276cfa856a9a869856a488bdbebb3b951fad674f35b447a24efb,8117503dc9b9b71559c18be79f835e9e97a59ba095cc0d83da88127a4627708f,32,4,193,38,1171,193,10,193,43,3797,3481,4815,4254,953,387,0.8010028541358862,58.41464572492987,482.56982421875,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6eWgtNU5BdHVsa3NfMjZfMHRvMTA3/result.json
open_sora::yh-5NAtulks_26_0to107,aigvdbench:yh-5NAtulks_26_0to107,train,1,True,fb514a9591e1459f3fb3493a8145c60597529efe9c789451db8915a6d57d57e5,ae66d389b55a8d958fce6bd36ada2acdd1363804e6d6a5bc86794472e45aec79,531f7ea7901782e715bfccf99ddd53cd23704f870cb0a3064939fb3a8d93895d,32,4,235,42,1025,235,0,235,107,4989,4989,5145,4914,2045,1221,0.8879721048678569,20.98952980712056,444.98583984375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp5aC01TkF0dWxrc18yNl8wdG8xMDc/result.json
real::MLKrmw906TM_26_23to307,aigvdbench:MLKrmw906TM_26_23to307,train,0,True,681c351315e9396f9cd416e667603f411cf274642e7e1afe834c640446496a88,9017edceb3405f61a3f5ed35cbfa99eedfdd187fe2ef147b9175bbfb57c0aff4,34016783d137563b41eb0433edc4d2b57c47b3a35b293c7bed28797083dd3386,32,4,102,19,2024,102,0,102,8,1643,1643,3099,1044,194,12,0.5068547616665019,45.572343934327364,479.69287109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6TUxLcm13OTA2VE1fMjZfMjN0bzMwNw/result.json
open_sora::MLKrmw906TM_26_23to307,aigvdbench:MLKrmw906TM_26_23to307,train,1,True,58c8acaf4b04a19adc64bd5d09fc52aa4961e960ba44c5ef2d5185e35a602b22,f859f993c8c092f5eec86a7726a37ff937d7e3ba9ea90df25602534810ee9102,1d096344068b503db8888296794c13b53681dc44d71773cf2d89d57e625fd7d9,32,4,116,24,1241,116,0,116,26,4339,4339,5020,4664,474,174,0.91401312619873,17.574307350441813,444.98583984375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpNTEtybXc5MDZUTV8yNl8yM3RvMzA3/result.json
real::MqYPKimycmI_19_106to230,aigvdbench:MqYPKimycmI_19_106to230,train,0,True,76d33963330666b1a19f7d40d0b1b2c539986525d867c1776a72cfd5901e69f2,b190806ed539fcd255d1c9c8b45dd57cc98d2a456f368b2cf50c9affc1e4a963,1007bd87f340dc41faec9d9088de382597cbd09cbf3e4b7f69349e26930cda34,32,4,1382,235,1178,1382,449,1382,658,4530,4530,5229,5082,49154,25347,0.5845705346865963,277.7218752214685,490.8154296875,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6TXFZUEtpbXljbUlfMTlfMTA2dG8yMzA/result.json
open_sora::MqYPKimycmI_19_106to230,aigvdbench:MqYPKimycmI_19_106to230,train,1,True,2f70bbe0543fa43820e428c1312080280380e92043001cbea259e889b3e7ec12,7ae7f2888c0cd5d4b9904c1caeed43d8eccd92b000d65cb63b0f8738c50934f4,9f28686744a453d5aea0a699fb100418454082c791406b9c6c1a268ed0461dee,32,4,497,92,912,497,16,497,241,5328,5328,5143,4910,8064,5538,0.821049287105653,23.40089156292379,450.97900390625,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpNcVlQS2lteWNtSV8xOV8xMDZ0bzIzMA/result.json
real::zkslGsxPw7w_3_85to802,aigvdbench:zkslGsxPw7w_3_85to802,train,0,True,6b37b3c5a630bcac5eee41bcb5081bbb6fd12b38cb142b859c1f336dd46c6798,6de75a8be7fa1cbea159f7090e2aa49a6cc90d20f626e6113875e8fbba26b53b,60d0182dcd3425819acd6a48e7657291ffd019a49db656eb03c96095e1be5ef3,32,4,160,30,1256,160,0,160,26,4283,4283,4969,4562,903,489,0.890544692732652,64.67914913967252,480.162109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6emtzbEdzeFB3N3dfM184NXRvODAy/result.json
open_sora::zkslGsxPw7w_3_85to802,aigvdbench:zkslGsxPw7w_3_85to802,train,1,True,a7da380f951ae179b7e8ffafaff16fe2094d118b1838e8bb119c7b7a75b4a0b8,d49317e6e6d8fcff47328a14014ef4e354a162c93cf1c52281f6db53e7bc8b76,1b6c6cedb876bbfe6f88f17ff2a32b18d2c3fd82897c86885674ea196f84c5be,32,4,195,33,1083,195,0,195,84,4815,4815,5205,5034,1137,732,0.923678207325544,23.382286025211215,443.4033203125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp6a3NsR3N4UHc3d18zXzg1dG84MDI/result.json
real::Stg7i3xsOMg_1_106to307,aigvdbench:Stg7i3xsOMg_1_106to307,train,0,True,7dbbec16858cfe1be2c62ad2231157df0d44bdd1333cd785aa825b6946510e81,2726763498551a0f6dd3dd948f9ba4a7f11c34aba1b5045a15c5b174753055a3,e27b2d08a66f79986eb9861739baa4925a04d2bb5a6926e65973e24ab867b4d0,32,4,32,4,1455,32,0,32,0,1956,867,3473,1570,32,0,0.39716738032987975,45.11987768486142,479.69287109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6U3RnN2kzeHNPTWdfMV8xMDZ0bzMwNw/result.json
open_sora::Stg7i3xsOMg_1_106to307,aigvdbench:Stg7i3xsOMg_1_106to307,train,1,True,e377f6053c0727bb4b89510e41e2cbaab1ca5195a3de8ba45755e4440ef73505,802b39f6765a4301dc098527310ad3382a09ca96795c0cdf0651c7a907c94866,64ce29fae058619eaa0a0ac2181e6b4f5c0ebac479adafcc49d2b5ee43eefa73,32,4,95,16,890,95,0,95,0,5393,5393,5103,4830,378,201,0.9411080467784593,17.316105362027884,443.9345703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpTdGc3aTN4c09NZ18xXzEwNnRvMzA3/result.json
real::utedyJ7QRBs_0_728to926,aigvdbench:utedyJ7QRBs_0_728to926,train,0,True,67fa4ad23bf755fd0c61d7bef9885215b4c6802819daed73500deaaca228e949,5cb74d4e541e90b55ca21153b8224f4ae8b8d664a6451af9b19b1795a78ab0c3,377fef5e56469c2b94fa959b86a599b08d2bab4e7cb6fcda81ee55051da2e54e,32,4,38,7,1602,38,0,38,2,1606,363,4320,3264,48,0,0.5981578300742527,43.85852984432131,480.8642578125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6dXRlZHlKN1FSQnNfMF83Mjh0bzkyNg/result.json
open_sora::utedyJ7QRBs_0_728to926,aigvdbench:utedyJ7QRBs_0_728to926,train,1,True,9f2a859f0eb46863decd252502b519445662a87677a69c9374b8e534b8f2ab53,c2c157e8fe3fcb02444ecc81bda44fb87e915997757b176d55ef09d2b0625762,dc04dd9ae235f4b2700ca312fb2a4fbd886f9eaed4c095cb874bc50a3df204c9,32,4,96,12,438,96,0,96,54,5127,5127,4261,4224,342,240,0.9718986827091942,16.05684211011976,443.4033203125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp1dGVkeUo3UVJCc18wXzcyOHRvOTI2/result.json
real::GqlqMUy-gKM_15_0to140,aigvdbench:GqlqMUy-gKM_15_0to140,train,0,True,6800f713376264fb7bb8bb5f08dcdc4dbac59bd6beb4a3134e1dda9c9d30cbd5,dd5518d5ff9d2d9895b46f4ef869ea597ee9a0a122c332c38d9d64c2b03bdea1,afd65b0f566495e87e9bbfcc84e7ced8fbec204a9708fa3d4c5087f33b3f45a7,32,4,290,78,903,290,0,290,113,3423,3009,4467,3838,2207,1083,0.6558106623240288,71.31596723292023,485.0986328125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6R3FscU1VeS1nS01fMTVfMHRvMTQw/result.json
